p,official_penalty,official_accept_payoff,official_prefers_accept
0.1,135,6.5,True
0.1,140,6.0,True
0.1,145,5.5,True
0.1,150,5.0,True
0.1,155,4.5,True
0.1,160,4.0,True
0.1,165,3.5,True
0.1,170,3.0,True
0.1,175,2.5,True
0.1,180,2.0,True
0.1,185,1.5,True
0.1,190,1.0,True
0.1,195,0.5,True
0.1,200,0.0,False
0.1,205,-0.5,False
0.1,210,-1.0,False
0.1,215,-1.5,False
0.1,220,-2.0,False
0.1,225,-2.5,False
0.1,230,-3.0,False
0.1,235,-3.5,False
0.1,240,-4.0,False
0.1,245,-4.5,False
0.1,250,-5.0,False
0.1,255,-5.5,False
0.1,260,-6.0,False
0.1,265,-6.5,False
0.1,270,-7.0,False
0.1,275,-7.5,False
0.1,280,-8.0,False
0.1,285,-8.5,False
0.1,290,-9.0,False
0.1,295,-9.5,False
0.1,300,-10.0,False
0.1,305,-10.5,False
0.1,310,-11.0,False
0.1,315,-11.5,False
0.1,320,-12.0,False
0.1,325,-12.5,False
0.1,330,-13.0,False
0.1,335,-13.5,False
0.1,340,-14.0,False
0.1,345,-14.5,False
0.1,350,-15.0,False
0.1,355,-15.5,False
0.1,360,-16.0,False
0.1,365,-16.5,False
0.1,370,-17.0,False
0.1,375,-17.5,False
0.1,380,-18.0,False
0.1,385,-18.5,False
0.1,390,-19.0,False
0.1,395,-19.5,False
0.1,400,-20.0,False
0.1,405,-20.5,False
0.1,410,-21.0,False
0.1,415,-21.5,False
0.1,420,-22.0,False
0.1,425,-22.5,False
0.1,430,-23.0,False
0.1,435,-23.5,False
0.1,440,-24.0,False
0.1,445,-24.5,False
0.1,450,-25.0,False
0.1,455,-25.5,False
0.1,460,-26.0,False
0.1,465,-26.5,False
0.1,470,-27.0,False
0.1,475,-27.5,False
0.1,480,-28.0,False
0.1,485,-28.5,False
0.1,490,-29.0,False
0.1,495,-29.5,False
0.1,500,-30.0,False
0.11,0,20.0,True
0.11,5,19.45,True
0.11,10,18.9,True
0.11,15,18.35,True
0.11,20,17.8,True
0.11,25,17.25,True
0.11,30,16.7,True
0.11,35,16.15,True
0.11,40,15.6,True
0.11,45,15.05,True
0.11,50,14.5,True
0.11,55,13.95,True
0.11,60,13.4,True
0.11,65,12.85,True
0.11,70,12.3,True
0.11,75,11.75,True
0.11,80,11.2,True
0.11,85,10.65,True
0.11,90,10.1,True
0.11,95,9.55,True
0.11,100,9.0,True
0.11,105,8.45,True
0.11,110,7.9,True
0.11,115,7.35,True
0.11,120,6.800000000000001,True
0.11,125,6.25,True
0.11,130,5.699999999999999,True
0.11,135,5.15,True
0.11,140,4.6,True
0.11,145,4.050000000000001,True
0.11,150,3.5,True
0.11,155,2.9499999999999993,True
0.11,160,2.3999999999999986,True
0.11,165,1.8500000000000014,True
0.11,170,1.3000000000000007,True
0.11,175,0.75,True
0.11,180,0.1999999999999993,True
0.11,185,-0.3500000000000014,False
0.11,190,-0.8999999999999986,False
0.11,195,-1.4499999999999993,False
0.11,200,-2.0,False
0.11,205,-2.5500000000000007,False
0.11,210,-3.1000000000000014,False
0.11,215,-3.6499999999999986,False
0.11,220,-4.199999999999999,False
0.11,225,-4.75,False
0.11,230,-5.300000000000001,False
0.11,235,-5.850000000000001,False
0.11,240,-6.399999999999999,False
0.11,245,-6.949999999999999,False
0.11,250,-7.5,False
0.11,255,-8.05,False
0.11,260,-8.600000000000001,False
0.11,265,-9.149999999999999,False
0.11,270,-9.7,False
0.11,275,-10.25,False
0.11,280,-10.8,False
0.11,285,-11.350000000000001,False
0.11,290,-11.899999999999999,False
0.11,295,-12.450000000000003,False
0.11,300,-13.0,False
0.11,305,-13.549999999999997,False
0.11,310,-14.100000000000001,False
0.11,315,-14.649999999999999,False
0.11,320,-15.200000000000003,False
0.11,325,-15.75,False
0.11,330,-16.299999999999997,False
0.11,335,-16.85,False
0.11,340,-17.4,False
0.11,345,-17.950000000000003,False
0.11,350,-18.5,False
0.11,355,-19.049999999999997,False
0.11,360,-19.6,False
0.11,365,-20.15,False
0.11,370,-20.700000000000003,False
0.11,375,-21.25,False
0.11,380,-21.799999999999997,False
0.11,385,-22.35,False
0.11,390,-22.9,False
0.11,395,-23.450000000000003,False
0.11,400,-24.0,False
0.11,405,-24.549999999999997,False
0.11,410,-25.1,False
0.11,415,-25.65,False
0.11,420,-26.200000000000003,False
0.11,425,-26.75,False
0.11,430,-27.299999999999997,False
0.11,435,-27.85,False
0.11,440,-28.4,False
0.11,445,-28.950000000000003,False
0.11,450,-29.5,False
0.11,455,-30.049999999999997,False
0.11,460,-30.6,False
0.11,465,-31.15,False
0.11,470,-31.700000000000003,False
0.11,475,-32.25,False
0.11,480,-32.8,False
0.11,485,-33.35,False
0.11,490,-33.9,False
0.11,495,-34.45,False
0.11,500,-35.0,False
0.12,0,20.0,True
0.12,5,19.4,True
0.12,10,18.8,True
0.12,15,18.2,True
0.12,20,17.6,True
0.12,25,17.0,True
0.12,30,16.4,True
0.12,35,15.8,True
0.12,40,15.2,True
0.12,45,14.600000000000001,True
0.12,50,14.0,True
0.12,55,13.4,True
0.12,60,12.8,True
0.12,65,12.2,True
0.12,70,11.6,True
0.12,75,11.0,True
0.12,80,10.4,True
0.12,85,9.8,True
0.12,90,9.200000000000001,True
0.12,95,8.6,True
0.12,100,8.0,True
0.12,105,7.4,True
0.12,110,6.800000000000001,True
0.12,115,6.200000000000001,True
0.12,120,5.600000000000001,True
0.12,125,5.0,True
0.12,130,4.4,True
0.12,135,3.8000000000000007,True
0.12,140,3.1999999999999993,True
0.12,145,2.6000000000000014,True
0.12,150,2.0,True
0.12,155,1.4000000000000021,True
0.12,160,0.8000000000000007,True
0.12,165,0.1999999999999993,True
0.12,170,-0.3999999999999986,False
0.12,175,-1.0,False
0.12,180,-1.5999999999999979,False
0.12,185,-2.1999999999999993,False
0.12,190,-2.8000000000000007,False
0.12,195,-3.3999999999999986,False
0.12,200,-4.0,False
0.12,205,-4.599999999999998,False
0.12,210,-5.199999999999999,False
0.12,215,-5.800000000000001,False
0.12,220,-6.399999999999999,False
0.12,225,-7.0,False
0.12,230,-7.599999999999998,False
0.12,235,-8.2,False
0.12,240,-8.799999999999997,False
0.12,245,-9.399999999999999,False
0.12,250,-10.0,False
0.12,255,-10.599999999999998,False
0.12,260,-11.2,False
0.12,265,-11.799999999999997,False
0.12,270,-12.399999999999999,False
0.12,275,-13.0,False
0.12,280,-13.600000000000001,False
0.12,285,-14.199999999999996,False
0.12,290,-14.799999999999997,False
0.12,295,-15.399999999999999,False
0.12,300,-16.0,False
0.12,305,-16.6,False
0.12,310,-17.199999999999996,False
0.12,315,-17.799999999999997,False
0.12,320,-18.4,False
0.12,325,-19.0,False
0.12,330,-19.6,False
0.12,335,-20.199999999999996,False
0.12,340,-20.799999999999997,False
0.12,345,-21.4,False
0.12,350,-22.0,False
0.12,355,-22.6,False
0.12,360,-23.199999999999996,False
0.12,365,-23.799999999999997,False
0.12,370,-24.4,False
0.12,375,-25.0,False
0.12,380,-25.6,False
0.12,385,-26.199999999999996,False
0.12,390,-26.799999999999997,False
0.12,395,-27.4,False
0.12,400,-28.0,False
0.12,405,-28.6,False
0.12,410,-29.199999999999996,False
0.12,415,-29.799999999999997,False
0.12,420,-30.4,False
0.12,425,-31.0,False
0.12,430,-31.6,False
0.12,435,-32.199999999999996,False
0.12,440,-32.8,False
0.12,445,-33.4,False
0.12,450,-34.0,False
0.12,455,-34.6,False
0.12,460,-35.199999999999996,False
0.12,465,-35.8,False
0.12,470,-36.4,False
0.12,475,-37.0,False
0.12,480,-37.599999999999994,False
0.12,485,-38.199999999999996,False
0.12,490,-38.8,False
0.12,495,-39.4,False
0.12,500,-40.0,False
0.13,0,20.0,True
0.13,5,19.35,True
0.13,10,18.7,True
0.13,15,18.05,True
0.13,20,17.4,True
0.13,25,16.75,True
0.13,30,16.1,True
0.13,35,15.45,True
0.13,40,14.8,True
0.13,45,14.149999999999999,True
0.13,50,13.5,True
0.13,55,12.85,True
0.13,60,12.2,True
0.13,65,11.549999999999999,True
0.13,70,10.9,True
0.13,75,10.25,True
0.13,80,9.6,True
0.13,85,8.95,True
0.13,90,8.299999999999999,True
0.13,95,7.65,True
0.13,100,7.0,True
0.13,105,6.35,True
0.13,110,5.699999999999999,True
0.13,115,5.049999999999999,True
0.13,120,4.399999999999999,True
0.13,125,3.75,True
0.13,130,3.099999999999998,True
0.13,135,2.4499999999999993,True
0.13,140,1.8000000000000007,True
0.13,145,1.1499999999999986,True
0.13,150,0.5,True
0.13,155,-0.15000000000000213,False
0.13,160,-0.8000000000000007,False
0.13,165,-1.4499999999999993,False
0.13,170,-2.1000000000000014,False
0.13,175,-2.75,False
0.13,180,-3.400000000000002,False
0.13,185,-4.050000000000001,False
0.13,190,-4.699999999999999,False
0.13,195,-5.350000000000001,False
0.13,200,-6.0,False
0.13,205,-6.650000000000002,False
0.13,210,-7.300000000000001,False
0.13,215,-7.949999999999999,False
0.13,220,-8.600000000000001,False
0.13,225,-9.25,False
0.13,230,-9.900000000000002,False
0.13,235,-10.55,False
0.13,240,-11.200000000000003,False
0.13,245,-11.850000000000001,False
0.13,250,-12.5,False
0.13,255,-13.149999999999999,False
0.13,260,-13.800000000000004,False
0.13,265,-14.450000000000003,False
0.13,270,-15.100000000000001,False
0.13,275,-15.75,False
0.13,280,-16.4,False
0.13,285,-17.050000000000004,False
0.13,290,-17.700000000000003,False
0.13,295,-18.35,False
0.13,300,-19.0,False
0.13,305,-19.65,False
0.13,310,-20.300000000000004,False
0.13,315,-20.950000000000003,False
0.13,320,-21.6,False
0.13,325,-22.25,False
0.13,330,-22.9,False
0.13,335,-23.550000000000004,False
0.13,340,-24.200000000000003,False
0.13,345,-24.85,False
0.13,350,-25.5,False
0.13,355,-26.15,False
0.13,360,-26.800000000000004,False
0.13,365,-27.450000000000003,False
0.13,370,-28.1,False
0.13,375,-28.75,False
0.13,380,-29.4,False
0.13,385,-30.050000000000004,False
0.13,390,-30.700000000000003,False
0.13,395,-31.35,False
0.13,400,-32.0,False
0.13,405,-32.65,False
0.13,410,-33.300000000000004,False
0.13,415,-33.95,False
0.13,420,-34.6,False
0.13,425,-35.25,False
0.13,430,-35.9,False
0.13,435,-36.550000000000004,False
0.13,440,-37.2,False
0.13,445,-37.85,False
0.13,450,-38.5,False
0.13,455,-39.15,False
0.13,460,-39.800000000000004,False
0.13,465,-40.45,False
0.13,470,-41.1,False
0.13,475,-41.75,False
0.13,480,-42.400000000000006,False
0.13,485,-43.050000000000004,False
0.13,490,-43.7,False
0.13,495,-44.35000000000001,False
0.13,500,-45.0,False
0.14,0,20.0,True
0.14,5,19.3,True
0.14,10,18.6,True
0.14,15,17.9,True
0.14,20,17.2,True
0.14,25,16.5,True
0.14,30,15.8,True
0.14,35,15.1,True
0.14,40,14.399999999999999,True
0.14,45,13.7,True
0.14,50,13.0,True
0.14,55,12.299999999999999,True
0.14,60,11.6,True
0.14,65,10.899999999999999,True
0.14,70,10.2,True
0.14,75,9.499999999999998,True
0.14,80,8.799999999999999,True
0.14,85,8.1,True
0.14,90,7.399999999999999,True
0.14,95,6.699999999999999,True
0.14,100,5.999999999999998,True
0.14,105,5.299999999999999,True
0.14,110,4.599999999999998,True
0.14,115,3.8999999999999986,True
0.14,120,3.1999999999999993,True
0.14,125,2.5,True
0.14,130,1.7999999999999972,True
0.14,135,1.0999999999999979,True
0.14,140,0.3999999999999986,True
0.14,145,-0.3000000000000007,False
0.14,150,-1.0000000000000036,False
0.14,155,-1.7000000000000028,False
0.14,160,-2.400000000000002,False
0.14,165,-3.1000000000000014,False
0.14,170,-3.8000000000000007,False
0.14,175,-4.5000000000000036,False
0.14,180,-5.200000000000003,False
0.14,185,-5.900000000000002,False
0.14,190,-6.600000000000001,False
0.14,195,-7.300000000000004,False
0.14,200,-8.000000000000004,False
0.14,205,-8.700000000000003,False
0.14,210,-9.400000000000002,False
0.14,215,-10.100000000000001,False
0.14,220,-10.800000000000004,False
0.14,225,-11.500000000000004,False
0.14,230,-12.200000000000003,False
0.14,235,-12.900000000000006,False
0.14,240,-13.600000000000001,False
0.14,245,-14.300000000000004,False
0.14,250,-15.0,False
0.14,255,-15.700000000000003,False
0.14,260,-16.400000000000006,False
0.14,265,-17.1,False
0.14,270,-17.800000000000004,False
0.14,275,-18.500000000000007,False
0.14,280,-19.200000000000003,False
0.14,285,-19.900000000000006,False
0.14,290,-20.6,False
0.14,295,-21.300000000000004,False
0.14,300,-22.000000000000007,False
0.14,305,-22.700000000000003,False
0.14,310,-23.400000000000006,False
0.14,315,-24.1,False
0.14,320,-24.800000000000004,False
0.14,325,-25.500000000000007,False
0.14,330,-26.200000000000003,False
0.14,335,-26.900000000000006,False
0.14,340,-27.6,False
0.14,345,-28.300000000000004,False
0.14,350,-29.000000000000007,False
0.14,355,-29.700000000000003,False
0.14,360,-30.400000000000006,False
0.14,365,-31.1,False
0.14,370,-31.800000000000004,False
0.14,375,-32.50000000000001,False
0.14,380,-33.2,False
0.14,385,-33.900000000000006,False
0.14,390,-34.60000000000001,False
0.14,395,-35.300000000000004,False
0.14,400,-36.00000000000001,False
0.14,405,-36.7,False
0.14,410,-37.400000000000006,False
0.14,415,-38.10000000000001,False
0.14,420,-38.800000000000004,False
0.14,425,-39.50000000000001,False
0.14,430,-40.2,False
0.14,435,-40.900000000000006,False
0.14,440,-41.60000000000001,False
0.14,445,-42.300000000000004,False
0.14,450,-43.00000000000001,False
0.14,455,-43.7,False
0.14,460,-44.400000000000006,False
0.14,465,-45.10000000000001,False
0.14,470,-45.80000000000001,False
0.14,475,-46.5,False
0.14,480,-47.2,False
0.14,485,-47.900000000000006,False
0.14,490,-48.60000000000001,False
0.14,495,-49.30000000000001,False
0.14,500,-50.0,False
0.15,0,20.0,True
0.15,5,19.25,True
0.15,10,18.5,True
0.15,15,17.75,True
0.15,20,17.0,True
0.15,25,16.25,True
0.15,30,15.5,True
0.15,35,14.75,True
0.15,40,14.0,True
0.15,45,13.25,True
0.15,50,12.5,True
0.15,55,11.75,True
0.15,60,11.0,True
0.15,65,10.25,True
0.15,70,9.5,True
0.15,75,8.75,True
0.15,80,8.0,True
0.15,85,7.25,True
0.15,90,6.5,True
0.15,95,5.75,True
0.15,100,5.0,True
0.15,105,4.25,True
0.15,110,3.5,True
0.15,115,2.75,True
0.15,120,2.0,True
0.15,125,1.25,True
0.15,130,0.5,True
0.15,135,-0.25,False
0.15,140,-1.0,False
0.15,145,-1.75,False
0.15,150,-2.5,False
0.15,155,-3.25,False
0.15,160,-4.0,False
0.15,165,-4.75,False
0.15,170,-5.5,False
0.15,175,-6.25,False
0.15,180,-7.0,False
0.15,185,-7.75,False
0.15,190,-8.5,False
0.15,195,-9.25,False
0.15,200,-10.0,False
0.15,205,-10.75,False
0.15,210,-11.5,False
0.15,215,-12.25,False
0.15,220,-13.0,False
0.15,225,-13.75,False
0.15,230,-14.5,False
0.15,235,-15.25,False
0.15,240,-16.0,False
0.15,245,-16.75,False
0.15,250,-17.5,False
0.15,255,-18.25,False
0.15,260,-19.0,False
0.15,265,-19.75,False
0.15,270,-20.5,False
0.15,275,-21.25,False
0.15,280,-22.0,False
0.15,285,-22.75,False
0.15,290,-23.5,False
0.15,295,-24.25,False
0.15,300,-25.0,False
0.15,305,-25.75,False
0.15,310,-26.5,False
0.15,315,-27.25,False
0.15,320,-28.0,False
0.15,325,-28.75,False
0.15,330,-29.5,False
0.15,335,-30.25,False
0.15,340,-31.0,False
0.15,345,-31.75,False
0.15,350,-32.5,False
0.15,355,-33.25,False
0.15,360,-34.0,False
0.15,365,-34.75,False
0.15,370,-35.5,False
0.15,375,-36.25,False
0.15,380,-37.0,False
0.15,385,-37.75,False
0.15,390,-38.5,False
0.15,395,-39.25,False
0.15,400,-40.0,False
0.15,405,-40.75,False
0.15,410,-41.5,False
0.15,415,-42.25,False
0.15,420,-43.0,False
0.15,425,-43.75,False
0.15,430,-44.5,False
0.15,435,-45.25,False
0.15,440,-46.0,False
0.15,445,-46.75,False
0.15,450,-47.5,False
0.15,455,-48.25,False
0.15,460,-49.0,False
0.15,465,-49.75,False
0.15,470,-50.5,False
0.15,475,-51.25,False
0.15,480,-52.0,False
0.15,485,-52.75,False
0.15,490,-53.5,False
0.15,495,-54.25,False
0.15,500,-55.0,False
0.16,0,20.0,True
0.16,5,19.2,True
0.16,10,18.4,True
0.16,15,17.6,True
0.16,20,16.8,True
0.16,25,16.0,True
0.16,30,15.2,True
0.16,35,14.399999999999999,True
0.16,40,13.6,True
0.16,45,12.8,True
0.16,50,12.0,True
0.16,55,11.2,True
0.16,60,10.4,True
0.16,65,9.6,True
0.16,70,8.799999999999999,True
0.16,75,8.0,True
0.16,80,7.199999999999999,True
0.16,85,6.4,True
0.16,90,5.6,True
0.16,95,4.799999999999999,True
0.16,100,4.0,True
0.16,105,3.1999999999999993,True
0.16,110,2.3999999999999986,True
0.16,115,1.5999999999999979,True
0.16,120,0.8000000000000007,True
0.16,125,0.0,False
0.16,130,-0.8000000000000007,False
0.16,135,-1.6000000000000014,False
0.16,140,-2.400000000000002,False
0.16,145,-3.1999999999999993,False
0.16,150,-4.0,False
0.16,155,-4.800000000000001,False
0.16,160,-5.600000000000001,False
0.16,165,-6.400000000000002,False
0.16,170,-7.199999999999999,False
0.16,175,-8.0,False
0.16,180,-8.8,False
0.16,185,-9.600000000000001,False
0.16,190,-10.400000000000002,False
0.16,195,-11.2,False
0.16,200,-12.0,False
0.16,205,-12.799999999999997,False
0.16,210,-13.600000000000001,False
0.16,215,-14.399999999999999,False
0.16,220,-15.200000000000003,False
0.16,225,-16.0,False
0.16,230,-16.800000000000004,False
0.16,235,-17.6,False
0.16,240,-18.4,False
0.16,245,-19.200000000000003,False
0.16,250,-20.0,False
0.16,255,-20.800000000000004,False
0.16,260,-21.6,False
0.16,265,-22.4,False
0.16,270,-23.200000000000003,False
0.16,275,-24.0,False
0.16,280,-24.800000000000004,False
0.16,285,-25.6,False
0.16,290,-26.4,False
0.16,295,-27.200000000000003,False
0.16,300,-28.0,False
0.16,305,-28.800000000000004,False
0.16,310,-29.6,False
0.16,315,-30.4,False
0.16,320,-31.200000000000003,False
0.16,325,-32.0,False
0.16,330,-32.800000000000004,False
0.16,335,-33.6,False
0.16,340,-34.4,False
0.16,345,-35.2,False
0.16,350,-36.0,False
0.16,355,-36.800000000000004,False
0.16,360,-37.6,False
0.16,365,-38.4,False
0.16,370,-39.2,False
0.16,375,-40.0,False
0.16,380,-40.800000000000004,False
0.16,385,-41.6,False
0.16,390,-42.4,False
0.16,395,-43.2,False
0.16,400,-44.0,False
0.16,405,-44.8,False
0.16,410,-45.599999999999994,False
0.16,415,-46.400000000000006,False
0.16,420,-47.2,False
0.16,425,-48.0,False
0.16,430,-48.8,False
0.16,435,-49.60000000000001,False
0.16,440,-50.400000000000006,False
0.16,445,-51.2,False
0.16,450,-52.0,False
0.16,455,-52.8,False
0.16,460,-53.60000000000001,False
0.16,465,-54.400000000000006,False
0.16,470,-55.2,False
0.16,475,-56.0,False
0.16,480,-56.8,False
0.16,485,-57.60000000000001,False
0.16,490,-58.400000000000006,False
0.16,495,-59.2,False
0.16,500,-60.0,False
0.17,0,20.0,True
0.17,5,19.15,True
0.17,10,18.3,True
0.17,15,17.45,True
0.17,20,16.6,True
0.17,25,15.75,True
0.17,30,14.899999999999999,True
0.17,35,14.05,True
0.17,40,13.2,True
0.17,45,12.35,True
0.17,50,11.5,True
0.17,55,10.649999999999999,True
0.17,60,9.799999999999999,True
0.17,65,8.95,True
0.17,70,8.1,True
0.17,75,7.249999999999998,True
0.17,80,6.399999999999999,True
0.17,85,5.549999999999999,True
0.17,90,4.699999999999999,True
0.17,95,3.849999999999998,True
0.17,100,3.0,True
0.17,105,2.1499999999999986,True
0.17,110,1.2999999999999972,True
0.17,115,0.4499999999999993,True
0.17,120,-0.40000000000000213,False
0.17,125,-1.25,False
0.17,130,-2.1000000000000014,False
0.17,135,-2.950000000000003,False
0.17,140,-3.8000000000000007,False
0.17,145,-4.650000000000002,False
0.17,150,-5.5000000000000036,False
0.17,155,-6.350000000000001,False
0.17,160,-7.200000000000003,False
0.17,165,-8.05,False
0.17,170,-8.900000000000002,False
0.17,175,-9.750000000000004,False
0.17,180,-10.600000000000001,False
0.17,185,-11.450000000000003,False
0.17,190,-12.300000000000004,False
0.17,195,-13.150000000000006,False
0.17,200,-14.0,False
0.17,205,-14.850000000000001,False
0.17,210,-15.700000000000003,False
0.17,215,-16.550000000000004,False
0.17,220,-17.400000000000006,False
0.17,225,-18.25,False
0.17,230,-19.1,False
0.17,235,-19.950000000000003,False
0.17,240,-20.800000000000004,False
0.17,245,-21.650000000000006,False
0.17,250,-22.5,False
0.17,255,-23.35,False
0.17,260,-24.200000000000003,False
0.17,265,-25.050000000000004,False
0.17,270,-25.900000000000006,False
0.17,275,-26.75,False
0.17,280,-27.6,False
0.17,285,-28.450000000000003,False
0.17,290,-29.300000000000004,False
0.17,295,-30.150000000000006,False
0.17,300,-31.000000000000007,False
0.17,305,-31.85,False
0.17,310,-32.7,False
0.17,315,-33.550000000000004,False
0.17,320,-34.400000000000006,False
0.17,325,-35.25000000000001,False
0.17,330,-36.1,False
0.17,335,-36.95,False
0.17,340,-37.800000000000004,False
0.17,345,-38.650000000000006,False
0.17,350,-39.50000000000001,False
0.17,355,-40.35,False
0.17,360,-41.2,False
0.17,365,-42.050000000000004,False
0.17,370,-42.900000000000006,False
0.17,375,-43.75000000000001,False
0.17,380,-44.60000000000001,False
0.17,385,-45.45,False
0.17,390,-46.30000000000001,False
0.17,395,-47.150000000000006,False
0.17,400,-48.0,False
0.17,405,-48.85000000000001,False
0.17,410,-49.7,False
0.17,415,-50.55000000000001,False
0.17,420,-51.400000000000006,False
0.17,425,-52.25,False
0.17,430,-53.10000000000001,False
0.17,435,-53.95,False
0.17,440,-54.80000000000001,False
0.17,445,-55.650000000000006,False
0.17,450,-56.5,False
0.17,455,-57.35000000000001,False
0.17,460,-58.2,False
0.17,465,-59.05000000000001,False
0.17,470,-59.900000000000006,False
0.17,475,-60.75,False
0.17,480,-61.60000000000001,False
0.17,485,-62.45,False
0.17,490,-63.30000000000001,False
0.17,495,-64.15,False
0.17,500,-65.0,False
0.18,0,20.0,True
0.18,5,19.1,True
0.18,10,18.2,True
0.18,15,17.3,True
0.18,20,16.4,True
0.18,25,15.5,True
0.18,30,14.600000000000001,True
0.18,35,13.7,True
0.18,40,12.8,True
0.18,45,11.9,True
0.18,50,11.0,True
0.18,55,10.1,True
0.18,60,9.200000000000001,True
0.18,65,8.3,True
0.18,70,7.4,True
0.18,75,6.5,True
0.18,80,5.600000000000001,True
0.18,85,4.700000000000001,True
0.18,90,3.8000000000000007,True
0.18,95,2.900000000000002,True
0.18,100,2.0,True
0.18,105,1.1000000000000014,True
0.18,110,0.1999999999999993,True
0.18,115,-0.6999999999999993,False
0.18,120,-1.5999999999999979,False
0.18,125,-2.5,False
0.18,130,-3.3999999999999986,False
0.18,135,-4.300000000000001,False
0.18,140,-5.199999999999999,False
0.18,145,-6.099999999999998,False
0.18,150,-7.0,False
0.18,155,-7.899999999999999,False
0.18,160,-8.799999999999997,False
0.18,165,-9.7,False
0.18,170,-10.599999999999998,False
0.18,175,-11.5,False
0.18,180,-12.399999999999999,False
0.18,185,-13.299999999999997,False
0.18,190,-14.199999999999996,False
0.18,195,-15.100000000000001,False
0.18,200,-16.0,False
0.18,205,-16.9,False
0.18,210,-17.799999999999997,False
0.18,215,-18.699999999999996,False
0.18,220,-19.6,False
0.18,225,-20.5,False
0.18,230,-21.4,False
0.18,235,-22.299999999999997,False
0.18,240,-23.199999999999996,False
0.18,245,-24.1,False
0.18,250,-25.0,False
0.18,255,-25.9,False
0.18,260,-26.799999999999997,False
0.18,265,-27.699999999999996,False
0.18,270,-28.6,False
0.18,275,-29.5,False
