p,firm_penalty,firm_honest_payoff,firm_bribe_payoff,firm_prefers_bribe
0.08,240,30.0,50.8,True
0.08,245,30.0,50.4,True
0.08,250,30.0,50.0,True
0.08,255,30.0,49.599999999999994,True
0.08,260,30.0,49.2,True
0.08,265,30.0,48.8,True
0.08,270,30.0,48.4,True
0.08,275,30.0,48.0,True
0.08,280,30.0,47.599999999999994,True
0.08,285,30.0,47.2,True
0.08,290,30.0,46.8,True
0.08,295,30.0,46.4,True
0.08,300,30.0,46.0,True
0.08,305,30.0,45.599999999999994,True
0.08,310,30.0,45.2,True
0.08,315,30.0,44.8,True
0.08,320,30.0,44.4,True
0.08,325,30.0,44.0,True
0.08,330,30.0,43.599999999999994,True
0.08,335,30.0,43.2,True
0.08,340,30.0,42.8,True
0.08,345,30.0,42.4,True
0.08,350,30.0,42.0,True
0.08,355,30.0,41.599999999999994,True
0.08,360,30.0,41.2,True
0.08,365,30.0,40.8,True
0.08,370,30.0,40.4,True
0.08,375,30.0,40.0,True
0.08,380,30.0,39.599999999999994,True
0.08,385,30.0,39.2,True
0.08,390,30.0,38.8,True
0.08,395,30.0,38.4,True
0.08,400,30.0,38.0,True
0.08,405,30.0,37.6,True
0.08,410,30.0,37.2,True
0.08,415,30.0,36.8,True
0.08,420,30.0,36.4,True
0.08,425,30.0,36.0,True
0.08,430,30.0,35.6,True
0.08,435,30.0,35.199999999999996,True
0.08,440,30.0,34.8,True
0.08,445,30.0,34.4,True
0.08,450,30.0,34.0,True
0.08,455,30.0,33.6,True
0.08,460,30.0,33.199999999999996,True
0.08,465,30.0,32.8,True
0.08,470,30.0,32.4,True
0.08,475,30.0,32.0,True
0.08,480,30.0,31.6,True
0.08,485,30.0,31.199999999999996,True
0.08,490,30.0,30.799999999999997,True
0.08,495,30.0,30.4,True
0.08,500,30.0,30.0,False
0.09,0,30.0,70.0,True
0.09,5,30.0,69.55,True
0.09,10,30.0,69.1,True
0.09,15,30.0,68.65,True
0.09,20,30.0,68.2,True
0.09,25,30.0,67.75,True
0.09,30,30.0,67.3,True
0.09,35,30.0,66.85,True
0.09,40,30.0,66.4,True
0.09,45,30.0,65.95,True
0.09,50,30.0,65.5,True
0.09,55,30.0,65.05,True
0.09,60,30.0,64.6,True
0.09,65,30.0,64.15,True
0.09,70,30.0,63.7,True
0.09,75,30.0,63.25,True
0.09,80,30.0,62.8,True
0.09,85,30.0,62.35,True
0.09,90,30.0,61.9,True
0.09,95,30.0,61.45,True
0.09,100,30.0,61.0,True
0.09,105,30.0,60.55,True
0.09,110,30.0,60.1,True
0.09,115,30.0,59.65,True
0.09,120,30.0,59.2,True
0.09,125,30.0,58.75,True
0.09,130,30.0,58.3,True
0.09,135,30.0,57.85,True
0.09,140,30.0,57.4,True
0.09,145,30.0,56.95,True
0.09,150,30.0,56.5,True
0.09,155,30.0,56.05,True
0.09,160,30.0,55.6,True
0.09,165,30.0,55.15,True
0.09,170,30.0,54.7,True
0.09,175,30.0,54.25,True
0.09,180,30.0,53.8,True
0.09,185,30.0,53.35,True
0.09,190,30.0,52.900000000000006,True
0.09,195,30.0,52.45,True
0.09,200,30.0,52.0,True
0.09,205,30.0,51.55,True
0.09,210,30.0,51.1,True
0.09,215,30.0,50.650000000000006,True
0.09,220,30.0,50.2,True
0.09,225,30.0,49.75,True
0.09,230,30.0,49.3,True
0.09,235,30.0,48.85,True
0.09,240,30.0,48.400000000000006,True
0.09,245,30.0,47.95,True
0.09,250,30.0,47.5,True
0.09,255,30.0,47.05,True
0.09,260,30.0,46.6,True
0.09,265,30.0,46.150000000000006,True
0.09,270,30.0,45.7,True
0.09,275,30.0,45.25,True
0.09,280,30.0,44.8,True
0.09,285,30.0,44.35,True
0.09,290,30.0,43.900000000000006,True
0.09,295,30.0,43.45,True
0.09,300,30.0,43.0,True
0.09,305,30.0,42.55,True
0.09,310,30.0,42.1,True
0.09,315,30.0,41.650000000000006,True
0.09,320,30.0,41.2,True
0.09,325,30.0,40.75,True
0.09,330,30.0,40.3,True
0.09,335,30.0,39.85,True
0.09,340,30.0,39.400000000000006,True
0.09,345,30.0,38.95,True
0.09,350,30.0,38.5,True
0.09,355,30.0,38.05,True
0.09,360,30.0,37.6,True
0.09,365,30.0,37.15,True
0.09,370,30.0,36.7,True
0.09,375,30.0,36.25,True
0.09,380,30.0,35.800000000000004,True
0.09,385,30.0,35.35,True
0.09,390,30.0,34.9,True
0.09,395,30.0,34.45,True
0.09,400,30.0,34.0,True
0.09,405,30.0,33.550000000000004,True
0.09,410,30.0,33.1,True
0.09,415,30.0,32.65,True
0.09,420,30.0,32.2,True
0.09,425,30.0,31.75,True
0.09,430,30.0,31.300000000000004,True
0.09,435,30.0,30.85,True
0.09,440,30.0,30.4,True
0.09,445,30.0,29.950000000000003,False
0.09,450,30.0,29.5,False
0.09,455,30.0,29.050000000000004,False
0.09,460,30.0,28.6,False
0.09,465,30.0,28.15,False
0.09,470,30.0,27.700000000000003,False
0.09,475,30.0,27.25,False
0.09,480,30.0,26.800000000000004,False
0.09,485,30.0,26.35,False
0.09,490,30.0,25.9,False
0.09,495,30.0,25.450000000000003,False
0.09,500,30.0,25.0,False
0.1,0,30.0,70.0,True
0.1,5,30.0,69.5,True
0.1,10,30.0,69.0,True
0.1,15,30.0,68.5,True
0.1,20,30.0,68.0,True
0.1,25,30.0,67.5,True
0.1,30,30.0,67.0,True
0.1,35,30.0,66.5,True
0.1,40,30.0,66.0,True
0.1,45,30.0,65.5,True
0.1,50,30.0,65.0,True
0.1,55,30.0,64.5,True
0.1,60,30.0,64.0,True
0.1,65,30.0,63.5,True
0.1,70,30.0,63.0,True
0.1,75,30.0,62.5,True
0.1,80,30.0,62.0,True
0.1,85,30.0,61.5,True
0.1,90,30.0,61.0,True
0.1,95,30.0,60.5,True
0.1,100,30.0,60.0,True
0.1,105,30.0,59.5,True
0.1,110,30.0,59.0,True
0.1,115,30.0,58.5,True
0.1,120,30.0,58.0,True
0.1,125,30.0,57.5,True
0.1,130,30.0,57.0,True
0.1,135,30.0,56.5,True
0.1,140,30.0,56.0,True
0.1,145,30.0,55.5,True
0.1,150,30.0,55.0,True
0.1,155,30.0,54.5,True
0.1,160,30.0,54.0,True
0.1,165,30.0,53.5,True
0.1,170,30.0,53.0,True
0.1,175,30.0,52.5,True
0.1,180,30.0,52.0,True
0.1,185,30.0,51.5,True
0.1,190,30.0,51.0,True
0.1,195,30.0,50.5,True
0.1,200,30.0,50.0,True
0.1,205,30.0,49.5,True
0.1,210,30.0,49.0,True
0.1,215,30.0,48.5,True
0.1,220,30.0,48.0,True
0.1,225,30.0,47.5,True
0.1,230,30.0,47.0,True
0.1,235,30.0,46.5,True
0.1,240,30.0,46.0,True
0.1,245,30.0,45.5,True
0.1,250,30.0,45.0,True
0.1,255,30.0,44.5,True
0.1,260,30.0,44.0,True
0.1,265,30.0,43.5,True
0.1,270,30.0,43.0,True
0.1,275,30.0,42.5,True
0.1,280,30.0,42.0,True
0.1,285,30.0,41.5,True
0.1,290,30.0,41.0,True
0.1,295,30.0,40.5,True
0.1,300,30.0,40.0,True
0.1,305,30.0,39.5,True
0.1,310,30.0,39.0,True
0.1,315,30.0,38.5,True
0.1,320,30.0,38.0,True
0.1,325,30.0,37.5,True
0.1,330,30.0,37.0,True
0.1,335,30.0,36.5,True
0.1,340,30.0,36.0,True
0.1,345,30.0,35.5,True
0.1,350,30.0,35.0,True
0.1,355,30.0,34.5,True
0.1,360,30.0,34.0,True
0.1,365,30.0,33.5,True
0.1,370,30.0,33.0,True
0.1,375,30.0,32.5,True
0.1,380,30.0,32.0,True
0.1,385,30.0,31.5,True
0.1,390,30.0,31.0,True
0.1,395,30.0,30.5,True
0.1,400,30.0,30.0,False
0.1,405,30.0,29.5,False
0.1,410,30.0,29.0,False
0.1,415,30.0,28.5,False
0.1,420,30.0,28.0,False
0.1,425,30.0,27.5,False
0.1,430,30.0,27.0,False
0.1,435,30.0,26.5,False
0.1,440,30.0,26.0,False
0.1,445,30.0,25.5,False
0.1,450,30.0,25.0,False
0.1,455,30.0,24.5,False
0.1,460,30.0,24.0,False
0.1,465,30.0,23.5,False
0.1,470,30.0,23.0,False
0.1,475,30.0,22.5,False
0.1,480,30.0,22.0,False
0.1,485,30.0,21.5,False
0.1,490,30.0,21.0,False
0.1,495,30.0,20.5,False
0.1,500,30.0,20.0,False
0.11,0,30.0,70.0,True
0.11,5,30.0,69.45,True
0.11,10,30.0,68.9,True
0.11,15,30.0,68.35,True
0.11,20,30.0,67.8,True
0.11,25,30.0,67.25,True
0.11,30,30.0,66.7,True
0.11,35,30.0,66.15,True
0.11,40,30.0,65.6,True
0.11,45,30.0,65.05,True
0.11,50,30.0,64.5,True
0.11,55,30.0,63.95,True
0.11,60,30.0,63.4,True
0.11,65,30.0,62.85,True
0.11,70,30.0,62.3,True
0.11,75,30.0,61.75,True
0.11,80,30.0,61.2,True
0.11,85,30.0,60.65,True
0.11,90,30.0,60.1,True
0.11,95,30.0,59.55,True
0.11,100,30.0,59.0,True
0.11,105,30.0,58.45,True
0.11,110,30.0,57.9,True
0.11,115,30.0,57.35,True
0.11,120,30.0,56.8,True
0.11,125,30.0,56.25,True
0.11,130,30.0,55.7,True
0.11,135,30.0,55.15,True
0.11,140,30.0,54.6,True
0.11,145,30.0,54.05,True
0.11,150,30.0,53.5,True
0.11,155,30.0,52.95,True
0.11,160,30.0,52.4,True
0.11,165,30.0,51.85,True
0.11,170,30.0,51.3,True
0.11,175,30.0,50.75,True
0.11,180,30.0,50.2,True
0.11,185,30.0,49.65,True
0.11,190,30.0,49.1,True
0.11,195,30.0,48.55,True
0.11,200,30.0,48.0,True
0.11,205,30.0,47.45,True
0.11,210,30.0,46.9,True
0.11,215,30.0,46.35,True
0.11,220,30.0,45.8,True
0.11,225,30.0,45.25,True
0.11,230,30.0,44.7,True
0.11,235,30.0,44.15,True
0.11,240,30.0,43.6,True
0.11,245,30.0,43.05,True
0.11,250,30.0,42.5,True
0.11,255,30.0,41.95,True
0.11,260,30.0,41.4,True
0.11,265,30.0,40.85,True
0.11,270,30.0,40.3,True
0.11,275,30.0,39.75,True
0.11,280,30.0,39.2,True
0.11,285,30.0,38.65,True
0.11,290,30.0,38.1,True
0.11,295,30.0,37.55,True
0.11,300,30.0,37.0,True
0.11,305,30.0,36.45,True
0.11,310,30.0,35.9,True
0.11,315,30.0,35.35,True
0.11,320,30.0,34.8,True
0.11,325,30.0,34.25,True
0.11,330,30.0,33.7,True
0.11,335,30.0,33.15,True
0.11,340,30.0,32.6,True
0.11,345,30.0,32.05,True
0.11,350,30.0,31.5,True
0.11,355,30.0,30.950000000000003,True
0.11,360,30.0,30.4,True
0.11,365,30.0,29.85,False
0.11,370,30.0,29.299999999999997,False
0.11,375,30.0,28.75,False
0.11,380,30.0,28.200000000000003,False
0.11,385,30.0,27.65,False
0.11,390,30.0,27.1,False
0.11,395,30.0,26.549999999999997,False
0.11,400,30.0,26.0,False
0.11,405,30.0,25.450000000000003,False
0.11,410,30.0,24.9,False
0.11,415,30.0,24.35,False
0.11,420,30.0,23.799999999999997,False
0.11,425,30.0,23.25,False
0.11,430,30.0,22.700000000000003,False
0.11,435,30.0,22.15,False
0.11,440,30.0,21.6,False
0.11,445,30.0,21.049999999999997,False
0.11,450,30.0,20.5,False
0.11,455,30.0,19.950000000000003,False
0.11,460,30.0,19.4,False
0.11,465,30.0,18.85,False
0.11,470,30.0,18.299999999999997,False
0.11,475,30.0,17.75,False
0.11,480,30.0,17.200000000000003,False
0.11,485,30.0,16.65,False
0.11,490,30.0,16.1,False
0.11,495,30.0,15.549999999999997,False
0.11,500,30.0,15.0,False
0.12,0,30.0,70.0,True
0.12,5,30.0,69.4,True
0.12,10,30.0,68.8,True
0.12,15,30.0,68.2,True
0.12,20,30.0,67.6,True
0.12,25,30.0,67.0,True
0.12,30,30.0,66.4,True
0.12,35,30.0,65.8,True
0.12,40,30.0,65.2,True
0.12,45,30.0,64.6,True
0.12,50,30.0,64.0,True
0.12,55,30.0,63.4,True
0.12,60,30.0,62.8,True
0.12,65,30.0,62.2,True
0.12,70,30.0,61.6,True
0.12,75,30.0,61.0,True
0.12,80,30.0,60.4,True
0.12,85,30.0,59.8,True
0.12,90,30.0,59.2,True
0.12,95,30.0,58.6,True
0.12,100,30.0,58.0,True
0.12,105,30.0,57.4,True
0.12,110,30.0,56.8,True
0.12,115,30.0,56.2,True
0.12,120,30.0,55.6,True
0.12,125,30.0,55.0,True
0.12,130,30.0,54.4,True
0.12,135,30.0,53.8,True
0.12,140,30.0,53.2,True
0.12,145,30.0,52.6,True
0.12,150,30.0,52.0,True
0.12,155,30.0,51.400000000000006,True
0.12,160,30.0,50.8,True
0.12,165,30.0,50.2,True
0.12,170,30.0,49.6,True
0.12,175,30.0,49.0,True
0.12,180,30.0,48.400000000000006,True
0.12,185,30.0,47.8,True
0.12,190,30.0,47.2,True
0.12,195,30.0,46.6,True
0.12,200,30.0,46.0,True
0.12,205,30.0,45.400000000000006,True
0.12,210,30.0,44.8,True
0.12,215,30.0,44.2,True
0.12,220,30.0,43.6,True
0.12,225,30.0,43.0,True
0.12,230,30.0,42.400000000000006,True
0.12,235,30.0,41.8,True
0.12,240,30.0,41.2,True
0.12,245,30.0,40.6,True
0.12,250,30.0,40.0,True
0.12,255,30.0,39.400000000000006,True
0.12,260,30.0,38.8,True
0.12,265,30.0,38.2,True
0.12,270,30.0,37.6,True
0.12,275,30.0,37.0,True
0.12,280,30.0,36.4,True
0.12,285,30.0,35.800000000000004,True
0.12,290,30.0,35.2,True
0.12,295,30.0,34.6,True
0.12,300,30.0,34.0,True
0.12,305,30.0,33.4,True
0.12,310,30.0,32.800000000000004,True
0.12,315,30.0,32.2,True
0.12,320,30.0,31.6,True
0.12,325,30.0,31.0,True
0.12,330,30.0,30.4,True
0.12,335,30.0,29.800000000000004,False
0.12,340,30.0,29.200000000000003,False
0.12,345,30.0,28.6,False
0.12,350,30.0,28.0,False
0.12,355,30.0,27.4,False
0.12,360,30.0,26.800000000000004,False
0.12,365,30.0,26.200000000000003,False
0.12,370,30.0,25.6,False
0.12,375,30.0,25.0,False
0.12,380,30.0,24.4,False
0.12,385,30.0,23.800000000000004,False
0.12,390,30.0,23.200000000000003,False
0.12,395,30.0,22.6,False
0.12,400,30.0,22.0,False
0.12,405,30.0,21.4,False
0.12,410,30.0,20.800000000000004,False
0.12,415,30.0,20.200000000000003,False
0.12,420,30.0,19.6,False
0.12,425,30.0,19.0,False
0.12,430,30.0,18.4,False
0.12,435,30.0,17.800000000000004,False
0.12,440,30.0,17.200000000000003,False
0.12,445,30.0,16.6,False
0.12,450,30.0,16.0,False
0.12,455,30.0,15.399999999999999,False
0.12,460,30.0,14.800000000000004,False
0.12,465,30.0,14.200000000000003,False
0.12,470,30.0,13.600000000000001,False
0.12,475,30.0,13.0,False
0.12,480,30.0,12.400000000000006,False
0.12,485,30.0,11.800000000000004,False
0.12,490,30.0,11.200000000000003,False
0.12,495,30.0,10.600000000000001,False
0.12,500,30.0,10.0,False
0.13,0,30.0,70.0,True
0.13,5,30.0,69.35,True
0.13,10,30.0,68.7,True
0.13,15,30.0,68.05,True
0.13,20,30.0,67.4,True
0.13,25,30.0,66.75,True
0.13,30,30.0,66.1,True
0.13,35,30.0,65.45,True
0.13,40,30.0,64.8,True
0.13,45,30.0,64.15,True
0.13,50,30.0,63.5,True
0.13,55,30.0,62.85,True
0.13,60,30.0,62.2,True
0.13,65,30.0,61.55,True
0.13,70,30.0,60.9,True
0.13,75,30.0,60.25,True
0.13,80,30.0,59.6,True
0.13,85,30.0,58.95,True
0.13,90,30.0,58.3,True
0.13,95,30.0,57.65,True
0.13,100,30.0,57.0,True
0.13,105,30.0,56.35,True
0.13,110,30.0,55.7,True
0.13,115,30.0,55.05,True
0.13,120,30.0,54.4,True
0.13,125,30.0,53.75,True
0.13,130,30.0,53.099999999999994,True
0.13,135,30.0,52.45,True
0.13,140,30.0,51.8,True
0.13,145,30.0,51.15,True
0.13,150,30.0,50.5,True
0.13,155,30.0,49.849999999999994,True
0.13,160,30.0,49.2,True
0.13,165,30.0,48.55,True
0.13,170,30.0,47.9,True
0.13,175,30.0,47.25,True
0.13,180,30.0,46.599999999999994,True
0.13,185,30.0,45.95,True
0.13,190,30.0,45.3,True
0.13,195,30.0,44.65,True
0.13,200,30.0,44.0,True
0.13,205,30.0,43.349999999999994,True
0.13,210,30.0,42.7,True
0.13,215,30.0,42.05,True
0.13,220,30.0,41.4,True
0.13,225,30.0,40.75,True
0.13,230,30.0,40.099999999999994,True
0.13,235,30.0,39.45,True
0.13,240,30.0,38.8,True
0.13,245,30.0,38.15,True
0.13,250,30.0,37.5,True
0.13,255,30.0,36.85,True
0.13,260,30.0,36.199999999999996,True
0.13,265,30.0,35.55,True
0.13,270,30.0,34.9,True
0.13,275,30.0,34.25,True
0.13,280,30.0,33.6,True
0.13,285,30.0,32.949999999999996,True
0.13,290,30.0,32.3,True
0.13,295,30.0,31.65,True
0.13,300,30.0,31.0,True
0.13,305,30.0,30.35,True
0.13,310,30.0,29.699999999999996,False
0.13,315,30.0,29.049999999999997,False
0.13,320,30.0,28.4,False
0.13,325,30.0,27.75,False
0.13,330,30.0,27.1,False
0.13,335,30.0,26.449999999999996,False
0.13,340,30.0,25.799999999999997,False
0.13,345,30.0,25.15,False
0.13,350,30.0,24.5,False
0.13,355,30.0,23.85,False
0.13,360,30.0,23.199999999999996,False
0.13,365,30.0,22.549999999999997,False
0.13,370,30.0,21.9,False
0.13,375,30.0,21.25,False
0.13,380,30.0,20.6,False
0.13,385,30.0,19.949999999999996,False
0.13,390,30.0,19.299999999999997,False
0.13,395,30.0,18.65,False
0.13,400,30.0,18.0,False
0.13,405,30.0,17.35,False
0.13,410,30.0,16.699999999999996,False
0.13,415,30.0,16.049999999999997,False
0.13,420,30.0,15.399999999999999,False
0.13,425,30.0,14.75,False
0.13,430,30.0,14.100000000000001,False
0.13,435,30.0,13.449999999999996,False
0.13,440,30.0,12.799999999999997,False
0.13,445,30.0,12.149999999999999,False
0.13,450,30.0,11.5,False
0.13,455,30.0,10.850000000000001,False
0.13,460,30.0,10.199999999999996,False
0.13,465,30.0,9.549999999999997,False
0.13,470,30.0,8.899999999999999,False
0.13,475,30.0,8.25,False
0.13,480,30.0,7.599999999999994,False
0.13,485,30.0,6.949999999999996,False
0.13,490,30.0,6.299999999999997,False
0.13,495,30.0,5.6499999999999915,False
0.13,500,30.0,5.0,False
0.14,0,30.0,70.0,True
0.14,5,30.0,69.3,True
0.14,10,30.0,68.6,True
0.14,15,30.0,67.9,True
0.14,20,30.0,67.2,True
0.14,25,30.0,66.5,True
0.14,30,30.0,65.8,True
0.14,35,30.0,65.1,True
0.14,40,30.0,64.4,True
0.14,45,30.0,63.7,True
0.14,50,30.0,63.0,True
0.14,55,30.0,62.3,True
0.14,60,30.0,61.6,True
0.14,65,30.0,60.9,True
0.14,70,30.0,60.2,True
0.14,75,30.0,59.5,True
0.14,80,30.0,58.8,True
0.14,85,30.0,58.1,True
0.14,90,30.0,57.4,True
0.14,95,30.0,56.7,True
0.14,100,30.0,56.0,True
0.14,105,30.0,55.3,True
0.14,110,30.0,54.599999999999994,True
0.14,115,30.0,53.9,True
0.14,120,30.0,53.2,True
0.14,125,30.0,52.5,True
0.14,130,30.0,51.8,True
0.14,135,30.0,51.099999999999994,True
0.14,140,30.0,50.4,True
0.14,145,30.0,49.7,True
0.14,150,30.0,49.0,True
0.14,155,30.0,48.3,True
0.14,160,30.0,47.599999999999994,True
0.14,165,30.0,46.9,True
0.14,170,30.0,46.2,True
0.14,175,30.0,45.5,True
0.14,180,30.0,44.8,True
0.14,185,30.0,44.099999999999994,True
0.14,190,30.0,43.4,True
0.14,195,30.0,42.699999999999996,True
0.14,200,30.0,42.0,True
0.14,205,30.0,41.3,True
0.14,210,30.0,40.599999999999994,True
0.14,215,30.0,39.9,True
0.14,220,30.0,39.199999999999996,True
0.14,225,30.0,38.5,True
0.14,230,30.0,37.8,True
0.14,235,30.0,37.099999999999994,True
0.14,240,30.0,36.4,True
0.14,245,30.0,35.699999999999996,True
0.14,250,30.0,35.0,True
0.14,255,30.0,34.3,True
0.14,260,30.0,33.599999999999994,True
0.14,265,30.0,32.9,True
0.14,270,30.0,32.199999999999996,True
0.14,275,30.0,31.499999999999993,True
0.14,280,30.0,30.799999999999997,True
0.14,285,30.0,30.099999999999994,True
0.14,290,30.0,29.4,False
0.14,295,30.0,28.699999999999996,False
0.14,300,30.0,27.999999999999993,False
0.14,305,30.0,27.299999999999997,False
0.14,310,30.0,26.599999999999994,False
0.14,315,30.0,25.9,False
0.14,320,30.0,25.199999999999996,False
0.14,325,30.0,24.499999999999993,False
0.14,330,30.0,23.799999999999997,False
0.14,335,30.0,23.099999999999994,False
0.14,340,30.0,22.4,False
0.14,345,30.0,21.699999999999996,False
0.14,350,30.0,20.999999999999993,False
0.14,355,30.0,20.299999999999997,False
0.14,360,30.0,19.599999999999994,False
0.14,365,30.0,18.9,False
0.14,370,30.0,18.199999999999996,False
0.14,375,30.0,17.499999999999993,False
0.14,380,30.0,16.799999999999997,False
0.14,385,30.0,16.099999999999994,False
0.14,390,30.0,15.399999999999991,False
0.14,395,30.0,14.699999999999996,False
0.14,400,30.0,13.999999999999993,False
0.14,405,30.0,13.299999999999997,False
0.14,410,30.0,12.599999999999994,False
0.14,415,30.0,11.899999999999991,False
0.14,420,30.0,11.199999999999996,False
0.14,425,30.0,10.499999999999993,False
0.14,430,30.0,9.799999999999997,False
0.14,435,30.0,9.099999999999994,False
0.14,440,30.0,8.399999999999991,False
0.14,445,30.0,7.699999999999996,False
0.14,450,30.0,6.999999999999993,False
0.14,455,30.0,6.299999999999997,False
0.14,460,30.0,5.599999999999994,False
0.14,465,30.0,4.8999999999999915,False
0.14,470,30.0,4.199999999999989,False
0.14,475,30.0,3.5,False
0.14,480,30.0,2.799999999999997,False
0.14,485,30.0,2.0999999999999943,False
0.14,490,30.0,1.3999999999999915,False
0.14,495,30.0,0.6999999999999886,False
0.14,500,30.0,0.0,False
0.15,0,30.0,70.0,True
0.15,5,30.0,69.25,True
0.15,10,30.0,68.5,True
0.15,15,30.0,67.75,True
0.15,20,30.0,67.0,True
0.15,25,30.0,66.25,True
0.15,30,30.0,65.5,True
0.15,35,30.0,64.75,True
0.15,40,30.0,64.0,True
0.15,45,30.0,63.25,True
0.15,50,30.0,62.5,True
0.15,55,30.0,61.75,True
0.15,60,30.0,61.0,True
0.15,65,30.0,60.25,True
0.15,70,30.0,59.5,True
0.15,75,30.0,58.75,True
0.15,80,30.0,58.0,True
0.15,85,30.0,57.25,True
0.15,90,30.0,56.5,True
0.15,95,30.0,55.75,True
0.15,100,30.0,55.0,True
0.15,105,30.0,54.25,True
0.15,110,30.0,53.5,True
0.15,115,30.0,52.75,True
0.15,120,30.0,52.0,True
0.15,125,30.0,51.25,True
0.15,130,30.0,50.5,True
0.15,135,30.0,49.75,True
0.15,140,30.0,49.0,True
0.15,145,30.0,48.25,True
0.15,150,30.0,47.5,True
0.15,155,30.0,46.75,True
0.15,160,30.0,46.0,True
0.15,165,30.0,45.25,True
0.15,170,30.0,44.5,True
0.15,175,30.0,43.75,True
0.15,180,30.0,43.0,True
0.15,185,30.0,42.25,True
0.15,190,30.0,41.5,True
0.15,195,30.0,40.75,True
0.15,200,30.0,40.0,True
0.15,205,30.0,39.25,True
0.15,210,30.0,38.5,True
0.15,215,30.0,37.75,True
0.15,220,30.0,37.0,True
0.15,225,30.0,36.25,True
0.15,230,30.0,35.5,True
0.15,235,30.0,34.75,True
0.15,240,30.0,34.0,True
0.15,245,30.0,33.25,True
0.15,250,30.0,32.5,True
0.15,255,30.0,31.75,True
0.15,260,30.0,31.0,True
0.15,265,30.0,30.25,True
0.15,270,30.0,29.5,False
0.15,275,30.0,28.75,False
0.15,280,30.0,28.0,False
0.15,285,30.0,27.25,False
0.15,290,30.0,26.5,False
0.15,295,30.0,25.75,False
0.15,300,30.0,25.0,False
0.15,305,30.0,24.25,False
0.15,310,30.0,23.5,False
0.15,315,30.0,22.75,False
0.15,320,30.0,22.0,False
0.15,325,30.0,21.25,False
0.15,330,30.0,20.5,False
0.15,335,30.0,19.75,False
0.15,340,30.0,19.0,False
0.15,345,30.0,18.25,False
0.15,350,30.0,17.5,False
0.15,355,30.0,16.75,False
0.15,360,30.0,16.0,False
0.15,365,30.0,15.25,False
0.15,370,30.0,14.5,False
0.15,375,30.0,13.75,False
0.15,380,30.0,13.0,False
0.15,385,30.0,12.25,False
0.15,390,30.0,11.5,False
0.15,395,30.0,10.75,False
0.15,400,30.0,10.0,False
0.15,405,30.0,9.25,False
0.15,410,30.0,8.5,False
0.15,415,30.0,7.75,False
0.15,420,30.0,7.0,False
0.15,425,30.0,6.25,False
0.15,430,30.0,5.5,False
0.15,435,30.0,4.75,False
0.15,440,30.0,4.0,False
0.15,445,30.0,3.25,False
0.15,450,30.0,2.5,False
0.15,455,30.0,1.75,False
0.15,460,30.0,1.0,False
0.15,465,30.0,0.25,False
0.15,470,30.0,-0.5,False
0.15,475,30.0,-1.25,False
0.15,480,30.0,-2.0,False
0.15,485,30.0,-2.75,False
0.15,490,30.0,-3.5,False
0.15,495,30.0,-4.25,False
0.15,500,30.0,-5.0,False
0.16,0,30.0,70.0,True
0.16,5,30.0,69.2,True
0.16,10,30.0,68.4,True
0.16,15,30.0,67.6,True
0.16,20,30.0,66.8,True
0.16,25,30.0,66.0,True
0.16,30,30.0,65.2,True
0.16,35,30.0,64.4,True
0.16,40,30.0,63.6,True
0.16,45,30.0,62.8,True
0.16,50,30.0,62.0,True
0.16,55,30.0,61.2,True
0.16,60,30.0,60.4,True
0.16,65,30.0,59.6,True
0.16,70,30.0,58.8,True
0.16,75,30.0,58.0,True
0.16,80,30.0,57.2,True
0.16,85,30.0,56.4,True
0.16,90,30.0,55.6,True
0.16,95,30.0,54.8,True
0.16,100,30.0,54.0,True
0.16,105,30.0,53.2,True
0.16,110,30.0,52.4,True
0.16,115,30.0,51.599999999999994,True
0.16,120,30.0,50.8,True
0.16,125,30.0,50.0,True
0.16,130,30.0,49.2,True
0.16,135,30.0,48.4,True
0.16,140,30.0,47.599999999999994,True
0.16,145,30.0,46.8,True
0.16,150,30.0,46.0,True
0.16,155,30.0,45.2,True
0.16,160,30.0,44.4,True
0.16,165,30.0,43.599999999999994,True
0.16,170,30.0,42.8,True
0.16,175,30.0,42.0,True
0.16,180,30.0,41.2,True
0.16,185,30.0,40.4,True
0.16,190,30.0,39.599999999999994,True
0.16,195,30.0,38.8,True
0.16,200,30.0,38.0,True
0.16,205,30.0,37.2,True
0.16,210,30.0,36.4,True
0.16,215,30.0,35.6,True
0.16,220,30.0,34.8,True
0.16,225,30.0,34.0,True
0.16,230,30.0,33.199999999999996,True
0.16,235,30.0,32.4,True
0.16,240,30.0,31.6,True
0.16,245,30.0,30.799999999999997,True
0.16,250,30.0,30.0,False
0.16,255,30.0,29.199999999999996,False
0.16,260,30.0,28.4,False
0.16,265,30.0,27.6,False
0.16,270,30.0,26.799999999999997,False
0.16,275,30.0,26.0,False
0.16,280,30.0,25.199999999999996,False
0.16,285,30.0,24.4,False
0.16,290,30.0,23.6,False
0.16,295,30.0,22.799999999999997,False
0.16,300,30.0,22.0,False
0.16,305,30.0,21.199999999999996,False
0.16,310,30.0,20.4,False
0.16,315,30.0,19.6,False
0.16,320,30.0,18.799999999999997,False
0.16,325,30.0,18.0,False
0.16,330,30.0,17.199999999999996,False
0.16,335,30.0,16.4,False
0.16,340,30.0,15.600000000000001,False
0.16,345,30.0,14.799999999999997,False
0.16,350,30.0,14.0,False
