p,penalty,regime,regime_name
0.31,145,2,Estrategia honesta
0.31,150,2,Estrategia honesta
0.31,155,2,Estrategia honesta
0.31,160,2,Estrategia honesta
0.31,165,2,Estrategia honesta
0.31,170,2,Estrategia honesta
0.31,175,2,Estrategia honesta
0.31,180,2,Estrategia honesta
0.31,185,2,Estrategia honesta
0.31,190,2,Estrategia honesta
0.31,195,2,Estrategia honesta
0.31,200,2,Estrategia honesta
0.31,205,2,Estrategia honesta
0.31,210,2,Estrategia honesta
0.31,215,2,Estrategia honesta
0.31,220,2,Estrategia honesta
0.31,225,2,Estrategia honesta
0.31,230,2,Estrategia honesta
0.31,235,2,Estrategia honesta
0.31,240,2,Estrategia honesta
0.31,245,2,Estrategia honesta
0.31,250,2,Estrategia honesta
0.31,255,2,Estrategia honesta
0.31,260,2,Estrategia honesta
0.31,265,2,Estrategia honesta
0.31,270,2,Estrategia honesta
0.31,275,2,Estrategia honesta
0.31,280,2,Estrategia honesta
0.31,285,2,Estrategia honesta
0.31,290,2,Estrategia honesta
0.31,295,2,Estrategia honesta
0.31,300,2,Estrategia honesta
0.31,305,2,Estrategia honesta
0.31,310,2,Estrategia honesta
0.31,315,2,Estrategia honesta
0.31,320,2,Estrategia honesta
0.31,325,2,Estrategia honesta
0.31,330,2,Estrategia honesta
0.31,335,2,Estrategia honesta
0.31,340,2,Estrategia honesta
0.31,345,2,Estrategia honesta
0.31,350,2,Estrategia honesta
0.31,355,2,Estrategia honesta
0.31,360,2,Estrategia honesta
0.31,365,2,Estrategia honesta
0.31,370,2,Estrategia honesta
0.31,375,2,Estrategia honesta
0.31,380,2,Estrategia honesta
0.31,385,2,Estrategia honesta
0.31,390,2,Estrategia honesta
0.31,395,2,Estrategia honesta
0.31,400,2,Estrategia honesta
0.31,405,2,Estrategia honesta
0.31,410,2,Estrategia honesta
0.31,415,2,Estrategia honesta
0.31,420,2,Estrategia honesta
0.31,425,2,Estrategia honesta
0.31,430,2,Estrategia honesta
0.31,435,2,Estrategia honesta
0.31,440,2,Estrategia honesta
0.31,445,2,Estrategia honesta
0.31,450,2,Estrategia honesta
0.31,455,2,Estrategia honesta
0.31,460,2,Estrategia honesta
0.31,465,2,Estrategia honesta
0.31,470,2,Estrategia honesta
0.31,475,2,Estrategia honesta
0.31,480,2,Estrategia honesta
0.31,485,2,Estrategia honesta
0.31,490,2,Estrategia honesta
0.31,495,2,Estrategia honesta
0.31,500,2,Estrategia honesta
0.32,0,0,Corrupción sostenible
0.32,5,0,Corrupción sostenible
0.32,10,0,Corrupción sostenible
0.32,15,0,Corrupción sostenible
0.32,20,0,Corrupción sostenible
0.32,25,0,Corrupción sostenible
0.32,30,0,Corrupción sostenible
0.32,35,0,Corrupción sostenible
0.32,40,0,Corrupción sostenible
0.32,45,0,Corrupción sostenible
0.32,50,0,Corrupción sostenible
0.32,55,0,Corrupción sostenible
0.32,60,0,Corrupción sostenible
0.32,65,1,Empresa soborna / Funcionario rechaza
0.32,70,1,Empresa soborna / Funcionario rechaza
0.32,75,1,Empresa soborna / Funcionario rechaza
0.32,80,1,Empresa soborna / Funcionario rechaza
0.32,85,1,Empresa soborna / Funcionario rechaza
0.32,90,1,Empresa soborna / Funcionario rechaza
0.32,95,1,Empresa soborna / Funcionario rechaza
0.32,100,1,Empresa soborna / Funcionario rechaza
0.32,105,1,Empresa soborna / Funcionario rechaza
0.32,110,1,Empresa soborna / Funcionario rechaza
0.32,115,1,Empresa soborna / Funcionario rechaza
0.32,120,1,Empresa soborna / Funcionario rechaza
0.32,125,2,Estrategia honesta
0.32,130,2,Estrategia honesta
0.32,135,2,Estrategia honesta
0.32,140,2,Estrategia honesta
0.32,145,2,Estrategia honesta
0.32,150,2,Estrategia honesta
0.32,155,2,Estrategia honesta
0.32,160,2,Estrategia honesta
0.32,165,2,Estrategia honesta
0.32,170,2,Estrategia honesta
0.32,175,2,Estrategia honesta
0.32,180,2,Estrategia honesta
0.32,185,2,Estrategia honesta
0.32,190,2,Estrategia honesta
0.32,195,2,Estrategia honesta
0.32,200,2,Estrategia honesta
0.32,205,2,Estrategia honesta
0.32,210,2,Estrategia honesta
0.32,215,2,Estrategia honesta
0.32,220,2,Estrategia honesta
0.32,225,2,Estrategia honesta
0.32,230,2,Estrategia honesta
0.32,235,2,Estrategia honesta
0.32,240,2,Estrategia honesta
0.32,245,2,Estrategia honesta
0.32,250,2,Estrategia honesta
0.32,255,2,Estrategia honesta
0.32,260,2,Estrategia honesta
0.32,265,2,Estrategia honesta
0.32,270,2,Estrategia honesta
0.32,275,2,Estrategia honesta
0.32,280,2,Estrategia honesta
0.32,285,2,Estrategia honesta
0.32,290,2,Estrategia honesta
0.32,295,2,Estrategia honesta
0.32,300,2,Estrategia honesta
0.32,305,2,Estrategia honesta
0.32,310,2,Estrategia honesta
0.32,315,2,Estrategia honesta
0.32,320,2,Estrategia honesta
0.32,325,2,Estrategia honesta
0.32,330,2,Estrategia honesta
0.32,335,2,Estrategia honesta
0.32,340,2,Estrategia honesta
0.32,345,2,Estrategia honesta
0.32,350,2,Estrategia honesta
0.32,355,2,Estrategia honesta
0.32,360,2,Estrategia honesta
0.32,365,2,Estrategia honesta
0.32,370,2,Estrategia honesta
0.32,375,2,Estrategia honesta
0.32,380,2,Estrategia honesta
0.32,385,2,Estrategia honesta
0.32,390,2,Estrategia honesta
0.32,395,2,Estrategia honesta
0.32,400,2,Estrategia honesta
0.32,405,2,Estrategia honesta
0.32,410,2,Estrategia honesta
0.32,415,2,Estrategia honesta
0.32,420,2,Estrategia honesta
0.32,425,2,Estrategia honesta
0.32,430,2,Estrategia honesta
0.32,435,2,Estrategia honesta
0.32,440,2,Estrategia honesta
0.32,445,2,Estrategia honesta
0.32,450,2,Estrategia honesta
0.32,455,2,Estrategia honesta
0.32,460,2,Estrategia honesta
0.32,465,2,Estrategia honesta
0.32,470,2,Estrategia honesta
0.32,475,2,Estrategia honesta
0.32,480,2,Estrategia honesta
0.32,485,2,Estrategia honesta
0.32,490,2,Estrategia honesta
0.32,495,2,Estrategia honesta
0.32,500,2,Estrategia honesta
0.33,0,0,Corrupción sostenible
0.33,5,0,Corrupción sostenible
0.33,10,0,Corrupción sostenible
0.33,15,0,Corrupción sostenible
0.33,20,0,Corrupción sostenible
0.33,25,0,Corrupción sostenible
0.33,30,0,Corrupción sostenible
0.33,35,0,Corrupción sostenible
0.33,40,0,Corrupción sostenible
0.33,45,0,Corrupción sostenible
0.33,50,0,Corrupción sostenible
0.33,55,0,Corrupción sostenible
0.33,60,0,Corrupción sostenible
0.33,65,1,Empresa soborna / Funcionario rechaza
0.33,70,1,Empresa soborna / Funcionario rechaza
0.33,75,1,Empresa soborna / Funcionario rechaza
0.33,80,1,Empresa soborna / Funcionario rechaza
0.33,85,1,Empresa soborna / Funcionario rechaza
0.33,90,1,Empresa soborna / Funcionario rechaza
0.33,95,1,Empresa soborna / Funcionario rechaza
0.33,100,1,Empresa soborna / Funcionario rechaza
0.33,105,1,Empresa soborna / Funcionario rechaza
0.33,110,1,Empresa soborna / Funcionario rechaza
0.33,115,1,Empresa soborna / Funcionario rechaza
0.33,120,1,Empresa soborna / Funcionario rechaza
0.33,125,2,Estrategia honesta
0.33,130,2,Estrategia honesta
0.33,135,2,Estrategia honesta
0.33,140,2,Estrategia honesta
0.33,145,2,Estrategia honesta
0.33,150,2,Estrategia honesta
0.33,155,2,Estrategia honesta
0.33,160,2,Estrategia honesta
0.33,165,2,Estrategia honesta
0.33,170,2,Estrategia honesta
0.33,175,2,Estrategia honesta
0.33,180,2,Estrategia honesta
0.33,185,2,Estrategia honesta
0.33,190,2,Estrategia honesta
0.33,195,2,Estrategia honesta
0.33,200,2,Estrategia honesta
0.33,205,2,Estrategia honesta
0.33,210,2,Estrategia honesta
0.33,215,2,Estrategia honesta
0.33,220,2,Estrategia honesta
0.33,225,2,Estrategia honesta
0.33,230,2,Estrategia honesta
0.33,235,2,Estrategia honesta
0.33,240,2,Estrategia honesta
0.33,245,2,Estrategia honesta
0.33,250,2,Estrategia honesta
0.33,255,2,Estrategia honesta
0.33,260,2,Estrategia honesta
0.33,265,2,Estrategia honesta
0.33,270,2,Estrategia honesta
0.33,275,2,Estrategia honesta
0.33,280,2,Estrategia honesta
0.33,285,2,Estrategia honesta
0.33,290,2,Estrategia honesta
0.33,295,2,Estrategia honesta
0.33,300,2,Estrategia honesta
0.33,305,2,Estrategia honesta
0.33,310,2,Estrategia honesta
0.33,315,2,Estrategia honesta
0.33,320,2,Estrategia honesta
0.33,325,2,Estrategia honesta
0.33,330,2,Estrategia honesta
0.33,335,2,Estrategia honesta
0.33,340,2,Estrategia honesta
0.33,345,2,Estrategia honesta
0.33,350,2,Estrategia honesta
0.33,355,2,Estrategia honesta
0.33,360,2,Estrategia honesta
0.33,365,2,Estrategia honesta
0.33,370,2,Estrategia honesta
0.33,375,2,Estrategia honesta
0.33,380,2,Estrategia honesta
0.33,385,2,Estrategia honesta
0.33,390,2,Estrategia honesta
0.33,395,2,Estrategia honesta
0.33,400,2,Estrategia honesta
0.33,405,2,Estrategia honesta
0.33,410,2,Estrategia honesta
0.33,415,2,Estrategia honesta
0.33,420,2,Estrategia honesta
0.33,425,2,Estrategia honesta
0.33,430,2,Estrategia honesta
0.33,435,2,Estrategia honesta
0.33,440,2,Estrategia honesta
0.33,445,2,Estrategia honesta
0.33,450,2,Estrategia honesta
0.33,455,2,Estrategia honesta
0.33,460,2,Estrategia honesta
0.33,465,2,Estrategia honesta
0.33,470,2,Estrategia honesta
0.33,475,2,Estrategia honesta
0.33,480,2,Estrategia honesta
0.33,485,2,Estrategia honesta
0.33,490,2,Estrategia honesta
0.33,495,2,Estrategia honesta
0.33,500,2,Estrategia honesta
0.34,0,0,Corrupción sostenible
0.34,5,0,Corrupción sostenible
0.34,10,0,Corrupción sostenible
0.34,15,0,Corrupción sostenible
0.34,20,0,Corrupción sostenible
0.34,25,0,Corrupción sostenible
0.34,30,0,Corrupción sostenible
0.34,35,0,Corrupción sostenible
0.34,40,0,Corrupción sostenible
0.34,45,0,Corrupción sostenible
0.34,50,0,Corrupción sostenible
0.34,55,0,Corrupción sostenible
0.34,60,1,Empresa soborna / Funcionario rechaza
0.34,65,1,Empresa soborna / Funcionario rechaza
0.34,70,1,Empresa soborna / Funcionario rechaza
0.34,75,1,Empresa soborna / Funcionario rechaza
0.34,80,1,Empresa soborna / Funcionario rechaza
0.34,85,1,Empresa soborna / Funcionario rechaza
0.34,90,1,Empresa soborna / Funcionario rechaza
0.34,95,1,Empresa soborna / Funcionario rechaza
0.34,100,1,Empresa soborna / Funcionario rechaza
0.34,105,1,Empresa soborna / Funcionario rechaza
0.34,110,1,Empresa soborna / Funcionario rechaza
0.34,115,1,Empresa soborna / Funcionario rechaza
0.34,120,2,Estrategia honesta
0.34,125,2,Estrategia honesta
0.34,130,2,Estrategia honesta
0.34,135,2,Estrategia honesta
0.34,140,2,Estrategia honesta
0.34,145,2,Estrategia honesta
0.34,150,2,Estrategia honesta
0.34,155,2,Estrategia honesta
0.34,160,2,Estrategia honesta
0.34,165,2,Estrategia honesta
0.34,170,2,Estrategia honesta
0.34,175,2,Estrategia honesta
0.34,180,2,Estrategia honesta
0.34,185,2,Estrategia honesta
0.34,190,2,Estrategia honesta
0.34,195,2,Estrategia honesta
0.34,200,2,Estrategia honesta
0.34,205,2,Estrategia honesta
0.34,210,2,Estrategia honesta
0.34,215,2,Estrategia honesta
0.34,220,2,Estrategia honesta
0.34,225,2,Estrategia honesta
0.34,230,2,Estrategia honesta
0.34,235,2,Estrategia honesta
0.34,240,2,Estrategia honesta
0.34,245,2,Estrategia honesta
0.34,250,2,Estrategia honesta
0.34,255,2,Estrategia honesta
0.34,260,2,Estrategia honesta
0.34,265,2,Estrategia honesta
0.34,270,2,Estrategia honesta
0.34,275,2,Estrategia honesta
0.34,280,2,Estrategia honesta
0.34,285,2,Estrategia honesta
0.34,290,2,Estrategia honesta
0.34,295,2,Estrategia honesta
0.34,300,2,Estrategia honesta
0.34,305,2,Estrategia honesta
0.34,310,2,Estrategia honesta
0.34,315,2,Estrategia honesta
0.34,320,2,Estrategia honesta
0.34,325,2,Estrategia honesta
0.34,330,2,Estrategia honesta
0.34,335,2,Estrategia honesta
0.34,340,2,Estrategia honesta
0.34,345,2,Estrategia honesta
0.34,350,2,Estrategia honesta
0.34,355,2,Estrategia honesta
0.34,360,2,Estrategia honesta
0.34,365,2,Estrategia honesta
0.34,370,2,Estrategia honesta
0.34,375,2,Estrategia honesta
0.34,380,2,Estrategia honesta
0.34,385,2,Estrategia honesta
0.34,390,2,Estrategia honesta
0.34,395,2,Estrategia honesta
0.34,400,2,Estrategia honesta
0.34,405,2,Estrategia honesta
0.34,410,2,Estrategia honesta
0.34,415,2,Estrategia honesta
0.34,420,2,Estrategia honesta
0.34,425,2,Estrategia honesta
0.34,430,2,Estrategia honesta
0.34,435,2,Estrategia honesta
0.34,440,2,Estrategia honesta
0.34,445,2,Estrategia honesta
0.34,450,2,Estrategia honesta
0.34,455,2,Estrategia honesta
0.34,460,2,Estrategia honesta
0.34,465,2,Estrategia honesta
0.34,470,2,Estrategia honesta
0.34,475,2,Estrategia honesta
0.34,480,2,Estrategia honesta
0.34,485,2,Estrategia honesta
0.34,490,2,Estrategia honesta
0.34,495,2,Estrategia honesta
0.34,500,2,Estrategia honesta
0.35000000000000003,0,0,Corrupción sostenible
0.35000000000000003,5,0,Corrupción sostenible
0.35000000000000003,10,0,Corrupción sostenible
0.35000000000000003,15,0,Corrupción sostenible
0.35000000000000003,20,0,Corrupción sostenible
0.35000000000000003,25,0,Corrupción sostenible
0.35000000000000003,30,0,Corrupción sostenible
0.35000000000000003,35,0,Corrupción sostenible
0.35000000000000003,40,0,Corrupción sostenible
0.35000000000000003,45,0,Corrupción sostenible
0.35000000000000003,50,0,Corrupción sostenible
0.35000000000000003,55,0,Corrupción sostenible
0.35000000000000003,60,1,Empresa soborna / Funcionario rechaza
0.35000000000000003,65,1,Empresa soborna / Funcionario rechaza
0.35000000000000003,70,1,Empresa soborna / Funcionario rechaza
0.35000000000000003,75,1,Empresa soborna / Funcionario rechaza
0.35000000000000003,80,1,Empresa soborna / Funcionario rechaza
0.35000000000000003,85,1,Empresa soborna / Funcionario rechaza
0.35000000000000003,90,1,Empresa soborna / Funcionario rechaza
0.35000000000000003,95,1,Empresa soborna / Funcionario rechaza
0.35000000000000003,100,1,Empresa soborna / Funcionario rechaza
0.35000000000000003,105,1,Empresa soborna / Funcionario rechaza
0.35000000000000003,110,1,Empresa soborna / Funcionario rechaza
0.35000000000000003,115,2,Estrategia honesta
0.35000000000000003,120,2,Estrategia honesta
0.35000000000000003,125,2,Estrategia honesta
0.35000000000000003,130,2,Estrategia honesta
0.35000000000000003,135,2,Estrategia honesta
0.35000000000000003,140,2,Estrategia honesta
0.35000000000000003,145,2,Estrategia honesta
0.35000000000000003,150,2,Estrategia honesta
0.35000000000000003,155,2,Estrategia honesta
0.35000000000000003,160,2,Estrategia honesta
0.35000000000000003,165,2,Estrategia honesta
0.35000000000000003,170,2,Estrategia honesta
0.35000000000000003,175,2,Estrategia honesta
0.35000000000000003,180,2,Estrategia honesta
0.35000000000000003,185,2,Estrategia honesta
0.35000000000000003,190,2,Estrategia honesta
0.35000000000000003,195,2,Estrategia honesta
0.35000000000000003,200,2,Estrategia honesta
0.35000000000000003,205,2,Estrategia honesta
0.35000000000000003,210,2,Estrategia honesta
0.35000000000000003,215,2,Estrategia honesta
0.35000000000000003,220,2,Estrategia honesta
0.35000000000000003,225,2,Estrategia honesta
0.35000000000000003,230,2,Estrategia honesta
0.35000000000000003,235,2,Estrategia honesta
0.35000000000000003,240,2,Estrategia honesta
0.35000000000000003,245,2,Estrategia honesta
0.35000000000000003,250,2,Estrategia honesta
0.35000000000000003,255,2,Estrategia honesta
0.35000000000000003,260,2,Estrategia honesta
0.35000000000000003,265,2,Estrategia honesta
0.35000000000000003,270,2,Estrategia honesta
0.35000000000000003,275,2,Estrategia honesta
0.35000000000000003,280,2,Estrategia honesta
0.35000000000000003,285,2,Estrategia honesta
0.35000000000000003,290,2,Estrategia honesta
0.35000000000000003,295,2,Estrategia honesta
0.35000000000000003,300,2,Estrategia honesta
0.35000000000000003,305,2,Estrategia honesta
0.35000000000000003,310,2,Estrategia honesta
0.35000000000000003,315,2,Estrategia honesta
0.35000000000000003,320,2,Estrategia honesta
0.35000000000000003,325,2,Estrategia honesta
0.35000000000000003,330,2,Estrategia honesta
0.35000000000000003,335,2,Estrategia honesta
0.35000000000000003,340,2,Estrategia honesta
0.35000000000000003,345,2,Estrategia honesta
0.35000000000000003,350,2,Estrategia honesta
0.35000000000000003,355,2,Estrategia honesta
0.35000000000000003,360,2,Estrategia honesta
0.35000000000000003,365,2,Estrategia honesta
0.35000000000000003,370,2,Estrategia honesta
0.35000000000000003,375,2,Estrategia honesta
0.35000000000000003,380,2,Estrategia honesta
0.35000000000000003,385,2,Estrategia honesta
0.35000000000000003,390,2,Estrategia honesta
0.35000000000000003,395,2,Estrategia honesta
0.35000000000000003,400,2,Estrategia honesta
0.35000000000000003,405,2,Estrategia honesta
0.35000000000000003,410,2,Estrategia honesta
0.35000000000000003,415,2,Estrategia honesta
0.35000000000000003,420,2,Estrategia honesta
0.35000000000000003,425,2,Estrategia honesta
0.35000000000000003,430,2,Estrategia honesta
0.35000000000000003,435,2,Estrategia honesta
0.35000000000000003,440,2,Estrategia honesta
0.35000000000000003,445,2,Estrategia honesta
0.35000000000000003,450,2,Estrategia honesta
0.35000000000000003,455,2,Estrategia honesta
0.35000000000000003,460,2,Estrategia honesta
0.35000000000000003,465,2,Estrategia honesta
0.35000000000000003,470,2,Estrategia honesta
0.35000000000000003,475,2,Estrategia honesta
0.35000000000000003,480,2,Estrategia honesta
0.35000000000000003,485,2,Estrategia honesta
0.35000000000000003,490,2,Estrategia honesta
0.35000000000000003,495,2,Estrategia honesta
0.35000000000000003,500,2,Estrategia honesta
0.36,0,0,Corrupción sostenible
0.36,5,0,Corrupción sostenible
0.36,10,0,Corrupción sostenible
0.36,15,0,Corrupción sostenible
0.36,20,0,Corrupción sostenible
0.36,25,0,Corrupción sostenible
0.36,30,0,Corrupción sostenible
0.36,35,0,Corrupción sostenible
0.36,40,0,Corrupción sostenible
0.36,45,0,Corrupción sostenible
0.36,50,0,Corrupción sostenible
0.36,55,0,Corrupción sostenible
0.36,60,1,Empresa soborna / Funcionario rechaza
0.36,65,1,Empresa soborna / Funcionario rechaza
0.36,70,1,Empresa soborna / Funcionario rechaza
0.36,75,1,Empresa soborna / Funcionario rechaza
0.36,80,1,Empresa soborna / Funcionario rechaza
0.36,85,1,Empresa soborna / Funcionario rechaza
0.36,90,1,Empresa soborna / Funcionario rechaza
0.36,95,1,Empresa soborna / Funcionario rechaza
0.36,100,1,Empresa soborna / Funcionario rechaza
0.36,105,1,Empresa soborna / Funcionario rechaza
0.36,110,1,Empresa soborna / Funcionario rechaza
0.36,115,2,Estrategia honesta
0.36,120,2,Estrategia honesta
0.36,125,2,Estrategia honesta
0.36,130,2,Estrategia honesta
0.36,135,2,Estrategia honesta
0.36,140,2,Estrategia honesta
0.36,145,2,Estrategia honesta
0.36,150,2,Estrategia honesta
0.36,155,2,Estrategia honesta
0.36,160,2,Estrategia honesta
0.36,165,2,Estrategia honesta
0.36,170,2,Estrategia honesta
0.36,175,2,Estrategia honesta
0.36,180,2,Estrategia honesta
0.36,185,2,Estrategia honesta
0.36,190,2,Estrategia honesta
0.36,195,2,Estrategia honesta
0.36,200,2,Estrategia honesta
0.36,205,2,Estrategia honesta
0.36,210,2,Estrategia honesta
0.36,215,2,Estrategia honesta
0.36,220,2,Estrategia honesta
0.36,225,2,Estrategia honesta
0.36,230,2,Estrategia honesta
0.36,235,2,Estrategia honesta
0.36,240,2,Estrategia honesta
0.36,245,2,Estrategia honesta
0.36,250,2,Estrategia honesta
0.36,255,2,Estrategia honesta
0.36,260,2,Estrategia honesta
0.36,265,2,Estrategia honesta
0.36,270,2,Estrategia honesta
0.36,275,2,Estrategia honesta
0.36,280,2,Estrategia honesta
0.36,285,2,Estrategia honesta
0.36,290,2,Estrategia honesta
0.36,295,2,Estrategia honesta
0.36,300,2,Estrategia honesta
0.36,305,2,Estrategia honesta
0.36,310,2,Estrategia honesta
0.36,315,2,Estrategia honesta
0.36,320,2,Estrategia honesta
0.36,325,2,Estrategia honesta
0.36,330,2,Estrategia honesta
0.36,335,2,Estrategia honesta
0.36,340,2,Estrategia honesta
0.36,345,2,Estrategia honesta
0.36,350,2,Estrategia honesta
0.36,355,2,Estrategia honesta
0.36,360,2,Estrategia honesta
0.36,365,2,Estrategia honesta
0.36,370,2,Estrategia honesta
0.36,375,2,Estrategia honesta
0.36,380,2,Estrategia honesta
0.36,385,2,Estrategia honesta
0.36,390,2,Estrategia honesta
0.36,395,2,Estrategia honesta
0.36,400,2,Estrategia honesta
0.36,405,2,Estrategia honesta
0.36,410,2,Estrategia honesta
0.36,415,2,Estrategia honesta
0.36,420,2,Estrategia honesta
0.36,425,2,Estrategia honesta
0.36,430,2,Estrategia honesta
0.36,435,2,Estrategia honesta
0.36,440,2,Estrategia honesta
0.36,445,2,Estrategia honesta
0.36,450,2,Estrategia honesta
0.36,455,2,Estrategia honesta
0.36,460,2,Estrategia honesta
0.36,465,2,Estrategia honesta
0.36,470,2,Estrategia honesta
0.36,475,2,Estrategia honesta
0.36,480,2,Estrategia honesta
0.36,485,2,Estrategia honesta
0.36,490,2,Estrategia honesta
